dt,商品编码,用户浏览ID
2018/6/17,4207627,100001943436 
2018/6/18,4276978,100001963237 
2018/6/1,4303416,100001963239 
2018/6/2,4303420,100001967509 
2018/6/3,4315536,100001967571 
2018/6/4,4317011,100001967575 
2018/6/5,4317149,100002035220 
2018/6/6,4331143,100002036277 
2018/6/7,4331183,100002039567 
2018/6/8,4331187,100002063377 
2018/6/9,4335045,100002097694 
2018/6/10,4335133,100002097696 
2018/6/11,4360188,100002097698 
2018/6/12,4387817,100002097704 
2018/6/13,4409727,100002097710 
2018/6/14,4494706,100002097712 
2018/6/15,4534739,100002097714 
2018/6/16,4599119,100002097724 
2018/6/17,4615006,100002097884 
2018/6/18,4634661,100002106615 
2018/6/1,4642345,100002106629 
2018/6/2,4643435,100002160263 
2018/6/3,4643437,100002172551 
2018/6/4,4664829,100002172553 
2018/6/5,4694174,100002194844 
2018/6/6,4755313,100002232938 
2018/6/7,4756825,100002232940 
2018/6/8,4786947,100002237037 
2018/6/9,4826839,100002248045 
2018/6/10,4887235,100002265047 
2018/6/11,4888026,100002265049 
2018/6/12,4890662,100002265051 
2018/6/13,4890664,100002267634 
2018/6/14,4890666,100001567849 
2018/6/15,4910938,100001567863 
2018/6/16,4940255,100001567865 
2018/6/17,4940275,100001567945 
2018/6/18,5001143,100001613296 
2018/6/1,5008405,100001621829 
2018/6/2,5030833,100001621831 
2018/6/3,5059138,100001655146 
2018/6/4,5059150,100001657559 
2018/6/5,5059170,100001657681 
2018/6/6,5059180,100001680779 
2018/6/7,5088073,100001730666 
2018/6/8,5092735,100001757235 
2018/6/9,5092755,100001757239 
2018/6/10,5092757,100001757265 
2018/6/11,5092759,100001757267 
2018/6/12,5092761,100001757275 
2018/6/13,5092763,100001757277 
2018/6/14,5092773,100001757281 
2018/6/15,5111452,100001757283 
2018/6/16,5112180,100001757285 
2018/6/17,5112224,100001757287 
2018/6/18,5143957,100001757293 
2019/6/1,5148367,100001757295 
2019/6/2,206068,100001757303 
2019/6/3,501964,100001757305 
2019/6/4,975167,100001757307 
2019/6/5,1060555,100001757311 
2019/6/6,1262947,100001757337 
2019/6/7,1273547,100001757341 
2019/6/8,1285450,100001757345 
2019/6/9,1302628,100001781764 
2019/6/10,1450683,100001808717 
2019/6/11,1885374,100001808739 
2019/6/12,2341206,100001834181 
2019/6/13,2341248,100001836560 
2019/6/14,2353670,100001836624 
2019/6/15,2355319,100001837793 
2019/6/16,2853250,100001852463 
2019/6/17,2934968,100001875117 
2019/6/1,3026517,100001911216 
2019/6/2,3027103,100001911376 
2019/6/3,3064789,100001913363 
2019/6/4,3137713,100001913365 
2019/6/5,3169161,100001913369 
2019/6/6,3174925,100001913371 
2019/6/7,3251626,100001943436 
2019/6/8,3281658,100001963237 
2019/6/9,3533422,100001963239 
2019/6/10,3543430,100001967509 
2019/6/11,3770591,100001967571 
2019/6/12,3794329,100001967575 
2019/6/13,3808121,100002035220 
2019/6/14,3819585,100002036277 
2019/6/15,3862530,100002039567 
2019/6/16,3909004,100002063377 
2019/6/17,3998889,100002097694 
2019/6/1,4006436,100002097696 
2019/6/2,4006606,100002097698 
2019/6/3,4113294,100002097704 
2019/6/4,4167804,100002097710 
2019/6/5,4180745,100002097712 
2019/6/6,4183647,100002097714 
2019/6/7,4207165,100002097724 
2019/6/8,4207169,100002097884 
2019/6/9,4207613,100002106615 
2019/6/10,4207625,100002106629 
2019/6/11,4207627,100002160263 
2019/6/12,4276978,100002172551 
2019/6/13,4303416,100002172553 
2019/6/14,4303420,100002194844 
2019/6/15,4315536,100002232938 
2019/6/16,4317011,100002232940 
2019/6/17,4317149,100002237037 
2019/6/1,4331143,100002248045 
2019/6/2,4331183,100002265047 
2019/6/3,4331187,100002265049 
2019/6/4,4335045,100002265051 
2019/6/5,4335133,100002267634 
2019/6/6,4360188,100001567849 
2019/6/7,4387817,100001567863 
2019/6/8,4409727,100001567865 
2019/6/9,4494706,100001567945 
2019/6/10,4534739,100001613296 
2019/6/11,4599119,100001621829 
2019/6/12,4615006,100001621831 
2019/6/13,4634661,100001655146 
2019/6/14,4642345,100001657559 
2019/6/15,4643435,100001657681 
2019/6/16,4643437,100001680779 
2019/6/17,4664829,100001730666 
2019/6/1,4694174,100001757235 
2019/6/2,4755313,100001757239 
2019/6/3,4756825,100001757265 
2019/6/4,4786947,100001757267 
2019/6/5,4826839,100001757275 
2019/6/6,4887235,100001757277 
2019/6/7,4888026,100001757281 
2019/6/8,4890662,100001757283 
2019/6/9,4890664,100001757285 
2019/6/10,4890666,100001757287 
2019/6/11,4910938,100001757293 
2019/6/12,4940255,100001757295 
2019/6/13,4940275,100001757303 
2019/6/14,5001143,100001757305 
2019/6/15,5008405,100001757307 
2019/6/16,5030833,100001757311 
2019/6/17,5059138,100001757337 
2019/6/1,5059150,100001757341 
2019/6/2,5059170,100001757345 
2019/6/3,5059180,100001781764 
2019/6/4,5088073,100001808717 
2019/6/5,5092735,100001808739 
2019/6/6,5092755,100001834181 
2019/6/7,5092757,100001836560 
2019/6/8,5092759,100001836624 
2019/6/9,5092761,100001837793 
2019/6/10,5092763,100001852463 
2019/6/11,5092773,100001875117 
2019/6/12,5111452,100001911216 
2019/6/13,5112180,100001911376 
2019/6/14,5112224,100001913363 
2019/6/15,5143957,100001913365 
2019/6/16,5148367,100001913369 
2019/6/17,206068,100001913371 
2019/6/1,501964,100001943436 
2019/6/2,975167,100001963237 
2019/6/3,1060555,100001963239 
2019/6/4,1262947,100001967509 
2019/6/5,1273547,100001967571 
2019/6/6,1285450,100001967575 
2019/6/7,1302628,100002035220 
2019/6/8,1450683,100002036277 
2019/6/9,1885374,100002039567 
2019/6/10,2341206,100002063377 
2019/6/11,2341248,100002097694 
2019/6/12,2353670,100002097696 
2019/6/13,2355319,100002097698 
2019/6/14,2853250,100002097704 
2019/6/15,2934968,100002097710 
2019/6/16,3026517,100002097712 
2019/6/17,3027103,100002097714 
2019/6/1,3064789,100002097724 
2019/6/2,3137713,100002097884 
2019/6/3,3169161,100002106615 
2019/6/4,3174925,100002106629 
2019/6/5,3251626,100002160263 
2019/6/6,3281658,100002172551 
2019/6/7,3533422,100002172553 
2019/6/8,3543430,100002194844 
2019/6/9,3770591,100002232938 
2019/6/10,3794329,100002232940 
2019/6/11,3808121,100002237037 
2019/6/12,3819585,100002248045 
2019/6/13,3862530,100002265047 
2019/6/14,3909004,100002265049 
2019/6/15,3998889,100002265051 
2019/6/16,4006436,100002267634 
2019/6/17,4006606,100001567849 
2019/6/1,4113294,100001567863 
2019/6/2,4167804,100001567865 
2019/6/3,4180745,100001567945 
2019/6/4,4183647,100001613296 
2019/6/5,4207165,100001621829 
2019/6/6,4207169,100001621831 
2019/6/7,4207613,100001655146 
2019/6/8,4207625,100001657559 
2019/6/9,4207627,100001657681 
2019/6/10,4276978,100001680779 
2019/6/11,4303416,100001730666 
2019/6/12,4303420,100001757235 
2019/6/13,4315536,100001757239 
2019/6/14,4317011,100001757265 
2019/6/15,4317149,100001757267 
2019/6/16,4331143,100001757275 
2019/6/17,4331183,100001757277 
2019/6/18,4331187,100001757281 
2019/6/1,4335045,100001757283 
2019/6/2,4335133,100001757285 
2019/6/3,4360188,100001757287 
2019/6/4,4387817,100001757293 
2019/6/5,4409727,100001757295 
2019/6/6,4494706,100001757303 
2019/6/7,4534739,100001757305 
2019/6/8,4599119,100001757307 
2019/6/9,4615006,100001757311 
2019/6/10,4634661,100001757337 
2019/6/11,4642345,100001757341 
2019/6/12,4643435,100001757345 
2019/6/13,4643437,100001781764 
2019/6/14,4664829,100001808717 
2019/6/15,4694174,100001808739 
2019/6/16,4755313,100001834181 
2019/6/17,4756825,100001836560 
2019/6/18,4786947,100001836624 
2019/6/1,4826839,100001837793 
2019/6/2,4887235,100001852463 
2019/6/3,4888026,100001875117 
2019/6/4,4890662,100001911216 
2019/6/5,4890664,100001911376 
2019/6/6,4890666,100001913363 
2019/6/7,4910938,100001913365 
2019/6/8,4940255,100001913369 
2019/6/9,4940275,100001913371 
2019/6/10,5001143,100001943436 
2019/6/11,5008405,100001963237 
2019/6/12,5030833,100001963239 
2019/6/13,5059138,100001967509 
2019/6/14,5059150,100001967571 
2019/6/15,5059170,100001967575 
2019/6/16,5059180,100002035220 
2019/6/17,5088073,100002036277 
2019/6/18,5092735,100002039567 
2019/6/1,5092755,100002063377 
2019/6/2,5092757,100002097694 
2019/6/3,5092759,100002097696 
2019/6/4,5092761,100002097698 
2019/6/5,5092763,100002097704 
2019/6/6,5092773,100002097710 
2019/6/7,5111452,100002097712 
2019/6/8,5112180,100002097714 
2019/6/9,5112224,100002097724 
2019/6/10,5143957,100002097884 
2019/6/11,5148367,100002106615 
2019/6/12,206068,100002106629 
2019/6/13,501964,100002160263 
2019/6/14,975167,100002172551 
2019/6/15,1060555,100002172553 
2019/6/16,1262947,100002194844 
2019/6/17,1273547,100002232938 
2019/6/18,1285450,100002232940 
2019/6/1,1302628,100002237037 
2019/6/2,1450683,100002248045 
2019/6/3,1885374,100002265047 
2019/6/4,2341206,100002265049 
2019/6/5,2341248,100002265051 
2019/6/6,2353670,100002267634 
2019/6/7,2355319,100001567849 
2019/6/8,2853250,100001567863 
2019/6/9,2934968,100001567865 
2019/6/10,3026517,100001567945 
2019/6/11,3027103,100001613296 
2019/6/12,3064789,100001621829 
2019/6/13,3137713,100001621831 
2019/6/14,3169161,100001655146 
2019/6/15,3174925,100001657559 
2019/6/16,3251626,100001657681 
2019/6/17,3281658,100001680779 
2019/6/18,3533422,100001730666 
2019/6/1,3543430,100001757235 
2019/6/2,3770591,100001757239 
2019/6/3,3794329,100001757265 
2019/6/4,3808121,100001757267 
2019/6/5,3819585,100001757275 
2019/6/6,3862530,100001757277 
2019/6/7,3909004,100001757281 
2019/6/8,3998889,100001757283 
2019/6/9,4006436,100001757285 
2019/6/10,4006606,100001757287 
2019/6/11,4113294,100001757293 
2019/6/12,4167804,100001757295 
2019/6/13,4180745,100001757303 
2019/6/14,4183647,100001757305 
2019/6/15,4207165,100001757307 
2019/6/16,4207169,100001757311 
2019/6/17,4207613,100001757337 
2019/6/18,4207625,100001757341 
2019/6/1,4207627,100001757345 
2019/6/2,4276978,100001781764 
2019/6/3,4303416,100001808717 
2019/6/4,4303420,100001808739 
2019/6/5,4315536,100001834181 
2019/6/6,4317011,100001836560 
2019/6/7,4317149,100001836624 
2019/6/8,4331143,100001837793 
2019/6/9,4331183,100001852463 
2019/6/10,4331187,100001875117 
2019/6/11,4335045,100001911216 
2019/6/12,4335133,100001911376 
2019/6/13,4360188,100001913363 
2019/6/14,4387817,100001913365 
2019/6/15,4409727,100001913369 
2019/6/16,4494706,100001913371 
2019/6/17,4534739,100001943436 
2019/6/18,4599119,100001963237 
2019/6/1,4615006,100001963239 
2019/6/2,4634661,100001967509 
2019/6/3,4642345,100001967571 
2019/6/4,4643435,100001967575 
2019/6/5,4643437,100002035220 
2019/6/6,4664829,100002036277 
2019/6/7,4694174,100002039567 
2019/6/8,4755313,100002063377 
2019/6/9,4756825,100002097694 
2019/6/10,4786947,100002097696 
2019/6/11,4826839,100002097698 
2019/6/12,4887235,100002097704 
2019/6/13,4888026,100002097710 
2019/6/14,4890662,100002097712 
2019/6/15,4890664,100002097714 
2019/6/16,4890666,100002097724 
2019/6/17,4910938,100002097884 
2019/6/18,4940255,100002106615 
2019/6/1,4940275,100002106629 
2019/6/2,5001143,100002160263 
2019/6/3,5008405,100002172551 
2019/6/4,5030833,100002172553 
2019/6/5,5059138,100002194844 
2019/6/6,5059150,100002232938 
2019/6/7,5059170,100002232940 
2019/6/8,5059180,100002237037 
2019/6/9,5088073,100002248045 
2019/6/10,5092735,100002265047 
2019/6/11,5092755,100002265049 
2019/6/12,5092757,100002265051 
2019/6/13,5092759,100002267634 
2019/6/14,5092761,100001567849 
2019/6/15,5092763,100001567863 
2019/6/16,5092773,100001567865 
2019/6/17,5111452,100001567945 
2019/6/18,5112180,100001613296 
2019/6/1,5112224,100001621829 
2019/6/2,5143957,100001621831 
2019/6/3,5148367,100001655146 
2019/6/4,206068,100001657559 
2019/6/5,501964,100001657681 
2019/6/1,975167,100001680779 
2019/6/2,1060555,100001730666 
2019/6/3,1262947,100001757235 
2019/6/4,1273547,100001757239 
2019/6/5,1285450,100001757265 
2019/6/1,1302628,100001757267 
2019/6/2,1450683,100001757275 
